SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-1-2017,Condo/Co-op,530 El Camino Real #301,BURLINGAME,CA,94010,1040000,2,2.0,BURLINGAME,1377,42608,2000,182,755,321,Sold,,,http://www.redfin.com/CA/Burlingame/530-El-Camino-Real-94010/unit-301/home/1003994,MLSListings,ML81667565,N,Y,37.5778647,-122.3539293
PAST SALE,December-29-2017,Multi-Family (2-4 Unit),489 Rollins Rd,BURLINGAME,CA,94010,1288000,3,,BURLINGAME,1528,4094,1950,32,843,,Sold,,,http://www.redfin.com/CA/Burlingame/489-Rollins-Rd-94010/home/691596,MLSListings,ML81687136,N,Y,37.586513,-122.3413995
PAST SALE,October-10-2017,Single Family Residential,717 Neuchatel Ave,BURLINGAME,CA,94010,1450000,2,1.0,BURLINGAME,940,3441,1926,112,1543,,Sold,,,http://www.redfin.com/CA/Burlingame/717-Neuchatel-Ave-94010/home/687860,MLSListings,ML81676096,N,Y,37.5817315,-122.35286
PAST SALE,November-7-2017,Single Family Residential,1460 Balboa Ave,BURLINGAME,CA,94010,2135000,3,1.0,BURLINGAME,1850,7000,1936,84,1154,,Sold,,,http://www.redfin.com/CA/Burlingame/1460-Balboa-Ave-94010/home/678003,MLSListings,ML81679659,Y,Y,37.5881595,-122.3747271
PAST SALE,June-7-2016,Condo/Co-op,904 Bayswater Ave #3,Burlingame,CA,94010,1058000,2,2.5,Burlingame,1454,,2014,602,728,675,Sold,,,http://www.redfin.com/CA/Burlingame/904-Bayswater-Ave-94010/unit-3/home/61707649,San Francisco MLS,443602,N,Y,37.579044,-122.34028
PAST SALE,August-8-2017,Condo/Co-op,300 Murchison Dr #223,MILLBRAE,CA,94030,685000,1,1.0,MILLBRAE,734,72970,1989,175,933,431,Sold,,,http://www.redfin.com/CA/Millbrae/300-Murchison-Dr-94030/unit-223/home/1720676,MLSListings,ML81668953,N,Y,37.5948231,-122.3882851
PAST SALE,July-14-2016,Condo/Co-op,320 Peninsula Ave #211,San Mateo,CA,94401,680000,2,2.0,San Mateo,930,,1987,565,731,375,Sold,,,http://www.redfin.com/CA/San-Mateo/320-Peninsula-Ave-94401/unit-211/home/1074686,San Francisco MLS,444556,N,Y,37.5776793,-122.3377658
PAST SALE,May-16-2016,Single Family Residential,1463 Vancouver Ave,Burlingame,CA,94010,3300000,5,4.5,Burlingame,3121,6875,2001,624,1057,,Sold,,,http://www.redfin.com/CA/Burlingame/1463-Vancouver-Ave-94010/home/2028605,San Francisco MLS,443381,N,Y,37.5845822,-122.3781123
PAST SALE,December-15-2015,Multi-Family (2-4 Unit),39 Lorton Ave,Burlingame,CA,94010,1675000,3,2.5,Burlingame,1906,4000,1907,777,879,,Sold,,,http://www.redfin.com/CA/Burlingame/39-Lorton-Ave-94010/home/1782313,San Francisco MLS,439147,N,Y,37.576181,-122.343207
PAST SALE,August-31-2017,Condo/Co-op,1500 Broadway #306,BURLINGAME,CA,94010,860000,2,2.0,BURLINGAME,1222,17670,1973,152,704,455,Sold,,,http://www.redfin.com/CA/Burlingame/1500-Broadway-94010/unit-306/home/1508796,MLSListings,ML81668746,N,Y,37.5841049,-122.3667227
